,UniqueTowID,Survey,TowNum,Region,Stratum,Grid_ID,Common_name,Scientific_name,NumberCaught,catch_sum,Weight,weight_sum,Catch_Weight_Type,Catch_Weight_Unit,Subsample_Weight,Male_weights,female_weights,station_code,Start_Date,End_Date,start_lat,start_lon,end_lat,end_lon,start_depth,end_depth,avg_depth,Tow_Time,Tow_LengthNM,Catch_seq,Tow_Time_Exp,Std_dur,EXP_Catch,EXP_Weight,Year,Water_Temp_DegC,Salinity_psu
2805,3938617,SP17,12,1,1,239,lobster american,Homarus americanus,5,5,1.42,1.42,WH,KG,#N/A,0.28,1.14,R,5/3/2017 4:00:00,5/3/2017 4:00:00,43.2669,-70.5663,43.25657,-70.57202,10.3,10,#N/A,16,0.63,7345270,1.25,20,6.25,1.775,2017,5.1,31.24
2806,3938618,SP17,13,1,2,263,lobster american,Homarus americanus,170,172,39.38,40.08,WH,KG,#N/A,24.83,14.55,R,5/3/2017 4:00:00,5/3/2017 4:00:00,43.23768,-70.51403,43.24568,-70.49902,24,24.1,#N/A,20,0.82,7345284,1,20,170,39.38,2017,4.2,31.89
2807,3938618,SP17,13,1,2,263,lobster american,Homarus americanus,2,#N/A,0.7,#N/A,WH,KG,#N/A,#N/A,#N/A,R,5/3/2017 4:00:00,5/3/2017 4:00:00,43.23768,-70.51403,43.24568,-70.49902,24,24.1,#N/A,20,0.82,7349766,1,20,2,0.7,2017,4.2,31.89
2808,3938619,SP17,14,1,2,284,lobster american,Homarus americanus,215,218,54.95,56.57,WH,KG,#N/A,28,26.95,R,5/3/2017 4:00:00,5/3/2017 4:00:00,43.2244,-70.4851,43.23413,-70.48067,24.4,23.8,#N/A,15,0.65,7345298,1.333333333,20,286.6666667,73.26666667,2017,4.2,31.95
2809,3938619,SP17,14,1,2,284,lobster american,Homarus americanus,3,#N/A,1.62,#N/A,WH,KG,#N/A,#N/A,#N/A,R,5/3/2017 4:00:00,5/3/2017 4:00:00,43.2244,-70.4851,43.23413,-70.48067,24.4,23.8,#N/A,15,0.65,7349767,1.333333333,20,4,2.16,2017,4.2,31.95
2810,3938620,SP17,15,1,1,361,lobster american,Homarus americanus,16,17,5.25,5.61,WH,KG,#N/A,3.13,2.12,R,5/3/2017 4:00:00,5/3/2017 4:00:00,43.16807,-70.54575,43.15563,-70.55265,18,22.2,#N/A,20,0.82,7345312,1,20,16,5.25,2017,5.1,31.52
2811,3938620,SP17,15,1,1,361,lobster american,Homarus americanus,1,#N/A,0.36,#N/A,WH,KG,#N/A,#N/A,#N/A,R,5/3/2017 4:00:00,5/3/2017 4:00:00,43.16807,-70.54575,43.15563,-70.55265,18,22.2,#N/A,20,0.82,7349768,1,20,1,0.36,2017,5.1,31.52
2812,3938621,SP17,16,1,3,229,lobster american,Homarus americanus,78,78,21.18,21.18,WH,KG,#N/A,10.55,10.63,RA,5/4/2017 4:00:00,5/4/2017 4:00:00,43.29373,-70.27975,43.28075,-70.28427,48.4,49,#N/A,18,0.82,7345331,1.111111111,20,86.66666667,23.53333333,2017,4.3,32.26
2813,3938622,SP17,17,1,4,232,lobster american,Homarus americanus,24,25,9.55,9.99,WH,KG,#N/A,3.45,6.1,R,5/4/2017 4:00:00,5/4/2017 4:00:00,43.29457,-70.20527,43.2815,-70.21313,58.6,56.8,#N/A,20,0.86,7345348,1,20,24,9.55,2017,4.1,32.37
2814,3938622,SP17,17,1,4,232,lobster american,Homarus americanus,1,#N/A,0.44,#N/A,WH,KG,#N/A,#N/A,#N/A,R,5/4/2017 4:00:00,5/4/2017 4:00:00,43.29457,-70.20527,43.2815,-70.21313,58.6,56.8,#N/A,20,0.86,7349798,1,20,1,0.44,2017,4.1,32.37
2815,3938623,SP17,18,1,4,257,lobster american,Homarus americanus,28,34,13.26,18.51,WH,KG,#N/A,4.76,8.5,R,5/4/2017 4:00:00,5/4/2017 4:00:00,43.26693,-70.1564,43.27595,-70.14047,70.1,76.3,#N/A,20,0.9,7345368,1,20,28,13.26,2017,4.2,32.41
2816,3938623,SP17,18,1,4,257,lobster american,Homarus americanus,6,#N/A,5.25,#N/A,WH,KG,#N/A,#N/A,#N/A,R,5/4/2017 4:00:00,5/4/2017 4:00:00,43.26693,-70.1564,43.27595,-70.14047,70.1,76.3,#N/A,20,0.9,7349799,1,20,6,5.25,2017,4.2,32.41
2817,3938624,SP17,19,1,4,135,lobster american,Homarus americanus,4,4,1.71,1.71,WH,KG,#N/A,#N/A,1.71,R,5/4/2017 4:00:00,5/4/2017 4:00:00,43.36743,-70.06565,43.38032,-70.0584,80,71.9,#N/A,20,0.84,7345391,1,20,4,1.71,2017,4.4,32.47
2818,3938625,SP17,20,1,4,95,lobster american,Homarus americanus,9,9,2.55,2.55,WH,KG,#N/A,1.08,1.47,R,5/4/2017 4:00:00,5/4/2017 4:00:00,43.40575,-70.07177,43.41982,-70.07148,67,64.9,#N/A,20,0.84,7345418,1,20,9,2.55,2017,4.1,32.33
2819,3938626,SP17,21,2,3,660,lobster american,Homarus americanus,203,205,30.76,32.16,WH,KG,#N/A,16.2,14.56,D,5/4/2017 4:00:00,5/4/2017 4:00:00,43.5092,-70.11877,43.5214,-70.11033,42.4,41.5,#N/A,20,0.83,7345437,1,20,203,30.76,2017,4.8,32.13
2820,3938626,SP17,21,2,3,660,lobster american,Homarus americanus,2,#N/A,1.4,#N/A,WH,KG,#N/A,#N/A,#N/A,D,5/4/2017 4:00:00,5/4/2017 4:00:00,43.5092,-70.11877,43.5214,-70.11033,42.4,41.5,#N/A,20,0.83,7349838,1,20,2,1.4,2017,4.8,32.13
2821,3938627,SP17,22,1,2,20,lobster american,Homarus americanus,224,224,39.15,39.15,WH,KG,#N/A,19.03,20.12,R,5/5/2017 4:00:00,5/5/2017 4:00:00,43.51538,-70.19142,43.50298,-70.2002,34.1,35.3,#N/A,20,0.85,7345456,1,20,224,39.15,2017,4.2,32.12
2822,3938628,SP17,23,1,3,99,lobster american,Homarus americanus,189,189,32.57,32.57,WH,KG,#N/A,18.24,14.33,R,5/5/2017 4:00:00,5/5/2017 4:00:00,43.40178,-70.26937,43.41333,-70.27375,43.1,41,#N/A,20,0.87,7345473,1,20,189,32.57,2017,4.5,32.16
2823,3938629,SP17,24,1,1,35,lobster american,Homarus americanus,3,3,0.43,0.43,WH,KG,#N/A,#N/A,0.43,R,5/5/2017 4:00:00,5/5/2017 4:00:00,43.48732,-70.34432,43.48475,-70.32542,10.3,16,#N/A,20,0.85,7345480,1,20,3,0.43,2017,4.6,31.87
2824,3938630,SP17,25,1,1,16,lobster american,Homarus americanus,4,4,0.35,0.35,WH,KG,#N/A,0.14,0.21,R,5/5/2017 4:00:00,5/5/2017 4:00:00,43.51265,-70.29153,43.51893,-70.27832,15.6,13.7,#N/A,17,0.7,7345491,1.176470588,20,4.705882353,0.411764706,2017,4.6,31.91
2825,3938631,SP17,26,2,1,528,lobster american,Homarus americanus,36,36,9.04,9.04,WH,KG,#N/A,6.75,2.29,R,5/8/2017 4:00:00,5/8/2017 4:00:00,43.60357,-70.20527,43.61725,-70.20207,9.6,8.7,#N/A,20,0.84,7354609,1,20,36,9.04,2017,6.3,30.08
2826,3938632,SP17,27,2,3,660,lobster american,Homarus americanus,219,221,37.28,38.36,WH,KG,#N/A,19.24,18.04,R,5/8/2017 4:00:00,5/8/2017 4:00:00,43.5082,-70.11927,43.52135,-70.11157,42.5,41.7,#N/A,20,0.88,7354632,1,20,219,37.28,2017,4.9,32.09
2827,3938632,SP17,27,2,3,660,lobster american,Homarus americanus,2,#N/A,1.08,#N/A,WH,KG,#N/A,#N/A,#N/A,R,5/8/2017 4:00:00,5/8/2017 4:00:00,43.5082,-70.11927,43.52135,-70.11157,42.5,41.7,#N/A,20,0.88,7355002,1,20,2,1.08,2017,4.9,32.09
2828,3938633,SP17,28,2,4,741,lobster american,Homarus americanus,3,3,2.34,2.34,WH,KG,#N/A,1.56,0.78,R,5/8/2017 4:00:00,5/8/2017 4:00:00,43.41887,-69.92585,43.43262,-69.93797,89.2,91.8,#N/A,20,0.85,7354654,1,20,3,2.34,2017,4.3,32.1
2829,3938634,SP17,29,2,4,725,lobster american,Homarus americanus,2,13,1.77,6.96,WH,KG,#N/A,#N/A,#N/A,RA,5/8/2017 4:00:00,5/8/2017 4:00:00,43.47283,-69.8401,43.4619,-69.85197,71.1,73.8,#N/A,20,0.89,7355006,1,20,2,1.77,2017,4.3,27.74
2830,3938634,SP17,29,2,4,725,lobster american,Homarus americanus,11,#N/A,5.19,#N/A,WH,KG,#N/A,0.48,4.71,RA,5/8/2017 4:00:00,5/8/2017 4:00:00,43.47283,-69.8401,43.4619,-69.85197,71.1,73.8,#N/A,20,0.89,7354676,1,20,11,5.19,2017,4.3,27.74
2831,3938635,SP17,30,2,4,696,lobster american,Homarus americanus,11,11,4.31,4.31,WH,KG,#N/A,0.36,3.95,R,5/8/2017 4:00:00,5/8/2017 4:00:00,43.50615,-69.77213,43.49612,-69.78472,73.4,72.4,#N/A,20,0.82,7354696,1,20,11,4.31,2017,4.5,31.74
2832,3938636,SP17,31,2,4,669,lobster american,Homarus americanus,2,17,2.18,10.13,WH,KG,#N/A,#N/A,#N/A,R,5/8/2017 4:00:00,5/8/2017 4:00:00,43.5177,-69.91177,43.51953,-69.8931,60,59.4,#N/A,20,0.84,7355175,1,20,2,2.18,2017,4.5,32.16
2833,3938636,SP17,31,2,4,669,lobster american,Homarus americanus,15,#N/A,7.95,#N/A,WH,KG,#N/A,5.55,2.4,R,5/8/2017 4:00:00,5/8/2017 4:00:00,43.5177,-69.91177,43.51953,-69.8931,60,59.4,#N/A,20,0.84,7354709,1,20,15,7.95,2017,4.5,32.16
2834,3938637,SP17,32,2,1,369,lobster american,Homarus americanus,322,323,64.23,64.52,WH,KG,#N/A,38.01,26.22,R,5/9/2017 4:00:00,5/9/2017 4:00:00,43.65518,-70.08638,43.66475,-70.07302,20.9,21.1,#N/A,20,0.82,7354723,1,20,322,64.23,2017,5.1,31.55
2835,3938637,SP17,32,2,1,369,lobster american,Homarus americanus,1,#N/A,0.29,#N/A,WH,KG,#N/A,#N/A,#N/A,R,5/9/2017 4:00:00,5/9/2017 4:00:00,43.65518,-70.08638,43.66475,-70.07302,20.9,21.1,#N/A,20,0.82,7355176,1,20,1,0.29,2017,5.1,31.55
2836,3938638,SP17,33,2,1,154,lobster american,Homarus americanus,55,56,13.65,14.06,WH,KG,#N/A,7.3,6.35,R,5/9/2017 4:00:00,5/9/2017 4:00:00,43.76605,-70.03937,43.78008,-70.03692,13.3,9.8,#N/A,20,0.85,7354738,1,20,55,13.65,2017,6.3,25.58
2837,3938638,SP17,33,2,1,154,lobster american,Homarus americanus,1,#N/A,0.41,#N/A,WH,KG,#N/A,#N/A,#N/A,R,5/9/2017 4:00:00,5/9/2017 4:00:00,43.76605,-70.03937,43.78008,-70.03692,13.3,9.8,#N/A,20,0.85,7355177,1,20,1,0.41,2017,6.3,25.58
2838,3938639,SP17,34,2,2,414,lobster american,Homarus americanus,3,257,1.11,54.39,WH,KG,#N/A,#N/A,#N/A,R,5/9/2017 4:00:00,5/9/2017 4:00:00,43.65082,-70.00578,43.65932,-69.99488,29.7,27.5,#N/A,16,0.7,7355178,1.25,20,3.75,1.3875,2017,4.9,31.78
2839,3938639,SP17,34,2,2,414,lobster american,Homarus americanus,254,#N/A,53.28,#N/A,WH,KG,#N/A,23.93,29.35,R,5/9/2017 4:00:00,5/9/2017 4:00:00,43.65082,-70.00578,43.65932,-69.99488,29.7,27.5,#N/A,16,0.7,7354759,1.25,20,317.5,66.6,2017,4.9,31.78
2840,3938640,SP17,35,2,1,261,lobster american,Homarus americanus,22,22,5.42,5.42,WH,KG,#N/A,3.91,1.51,R,5/9/2017 4:00:00,5/9/2017 4:00:00,43.71117,-69.87807,43.72567,-69.87667,9.5,9.4,#N/A,20,0.88,7354780,1,20,22,5.42,2017,5.6,31.16
2841,3938641,SP17,36,2,1,227,lobster american,Homarus americanus,3,3,0.2,0.2,WH,KG,#N/A,0.06,0.14,R,5/9/2017 4:00:00,5/9/2017 4:00:00,43.7321,-69.7662,43.71893,-69.77032,4,6.7,#N/A,20,0.82,7354792,1,20,3,0.2,2017,6.2,31.84
2842,3938642,SP17,37,2,3,541,lobster american,Homarus americanus,85,87,23.48,24.34,WH,KG,#N/A,11.96,11.52,NR,5/10/2017 4:00:00,5/10/2017 4:00:00,43.59967,-69.71173,43.58923,-69.7132,53.6,53.1,#N/A,15,0.64,7354813,1.333333333,20,113.3333333,31.30666667,2017,4.7,32.1
2843,3938642,SP17,37,2,3,541,lobster american,Homarus americanus,2,#N/A,0.86,#N/A,WH,KG,#N/A,#N/A,#N/A,NR,5/10/2017 4:00:00,5/10/2017 4:00:00,43.59967,-69.71173,43.58923,-69.7132,53.6,53.1,#N/A,15,0.64,7355179,1.333333333,20,2.666666667,1.146666667,2017,4.7,32.1
2844,3938643,SP17,38,2,3,507,lobster american,Homarus americanus,82,83,19.83,20.55,WH,KG,#N/A,10.76,9.07,R,5/10/2017 4:00:00,5/10/2017 4:00:00,43.61755,-69.75105,43.6133,-69.76595,50.5,50.9,#N/A,17,0.72,7354829,1.176470588,20,96.47058824,23.32941176,2017,4.8,32.04
2845,3938643,SP17,38,2,3,507,lobster american,Homarus americanus,1,#N/A,0.72,#N/A,WH,KG,#N/A,#N/A,#N/A,R,5/10/2017 4:00:00,5/10/2017 4:00:00,43.61755,-69.75105,43.6133,-69.76595,50.5,50.9,#N/A,17,0.72,7355182,1.176470588,20,1.176470588,0.847058824,2017,4.8,32.04
2846,3938644,SP17,39,2,3,565,lobster american,Homarus americanus,90,90,21.61,21.61,WH,KG,#N/A,10.56,11.05,R,5/10/2017 4:00:00,5/10/2017 4:00:00,43.58592,-69.84972,43.58023,-69.86188,50.4,49.4,#N/A,16,0.66,7354845,1.25,20,112.5,27.0125,2017,4.6,31.94
2847,3938645,SP17,40,2,1,422,lobster american,Homarus americanus,115,117,35.47,36.4,WH,KG,#N/A,16.06,19.41,R,5/10/2017 4:00:00,5/10/2017 4:00:00,43.66115,-69.8015,43.6492,-69.81208,18.7,21.3,#N/A,20,0.85,7354855,1,20,115,35.47,2017,5,31.79
2848,3938645,SP17,40,2,1,422,lobster american,Homarus americanus,2,#N/A,0.93,#N/A,WH,KG,#N/A,#N/A,#N/A,R,5/10/2017 4:00:00,5/10/2017 4:00:00,43.66115,-69.8015,43.6492,-69.81208,18.7,21.3,#N/A,20,0.85,7355184,1,20,2,0.93,2017,5,31.79
2849,3938646,SP17,41,2,2,268,lobster american,Homarus americanus,1,275,0.44,40.81,WH,KG,#N/A,#N/A,#N/A,NR,5/10/2017 4:00:00,5/10/2017 4:00:00,43.70965,-69.69137,43.72247,-69.6976,36.5,33.5,#N/A,20,0.83,7355185,1,20,1,0.44,2017,4.9,31.95
2850,3938646,SP17,41,2,2,268,lobster american,Homarus americanus,274,#N/A,40.37,#N/A,WH,KG,#N/A,18.06,22.31,NR,5/10/2017 4:00:00,5/10/2017 4:00:00,43.70965,-69.69137,43.72247,-69.6976,36.5,33.5,#N/A,20,0.83,7354873,1,20,274,40.37,2017,4.9,31.95
2851,3938647,SP17,42,2,3,170,lobster american,Homarus americanus,198,198,34.93,34.93,WH,KG,#N/A,17.21,17.72,R,5/11/2017 4:00:00,5/11/2017 4:00:00,43.77187,-69.46518,43.75728,-69.47023,43.2,45.7,#N/A,21,0.91,7354891,0.952380952,20,188.5714286,33.26666667,2017,4.9,32.01
2852,3938648,SP17,43,2,4,553,lobster american,Homarus americanus,12,13,5.81,6.49,WH,KG,#N/A,2.82,2.99,NR,5/11/2017 4:00:00,5/11/2017 4:00:00,43.60283,-69.41195,43.61692,-69.4143,81.5,80.4,#N/A,20,0.86,7354904,1,20,12,5.81,2017,4.6,32.13
2853,3938648,SP17,43,2,4,553,lobster american,Homarus americanus,1,#N/A,0.68,#N/A,WH,KG,#N/A,#N/A,#N/A,NR,5/11/2017 4:00:00,5/11/2017 4:00:00,43.60283,-69.41195,43.61692,-69.4143,81.5,80.4,#N/A,20,0.86,7355189,1,20,1,0.68,2017,4.6,32.13
2854,3938649,SP17,44,2,4,434,lobster american,Homarus americanus,2,84,1.15,26.21,WH,KG,#N/A,#N/A,#N/A,NR,5/11/2017 4:00:00,5/11/2017 4:00:00,43.66358,-69.52548,43.65043,-69.53292,71.5,75.6,#N/A,20,0.87,7355190,1,20,2,1.15,2017,4.6,32.26
2855,3938649,SP17,44,2,4,434,lobster american,Homarus americanus,82,#N/A,25.06,#N/A,WH,KG,#N/A,12.09,12.97,NR,5/11/2017 4:00:00,5/11/2017 4:00:00,43.66358,-69.52548,43.65043,-69.53292,71.5,75.6,#N/A,20,0.87,7354921,1,20,82,25.06,2017,4.6,32.26
2856,3938650,SP17,45,2,3,274,lobster american,Homarus americanus,231,231,33.94,33.94,WH,KG,#N/A,15.58,18.36,NR,5/11/2017 4:00:00,5/11/2017 4:00:00,43.71885,-69.55122,43.7329,-69.55147,50.8,53.3,#N/A,20,0.9,7354932,1,20,231,33.94,2017,4.9,31.96
2857,3938651,SP17,46,2,2,77,lobster american,Homarus americanus,376,376,46.89,46.89,WH,KG,#N/A,26.42,20.47,R,5/12/2017 4:00:00,5/12/2017 4:00:00,43.83957,-69.48493,43.82632,-69.48803,33.2,39.6,#N/A,20,0.825,7354944,1,20,376,46.89,2017,4.8,31.66
2858,3938652,SP17,47,2,1,23,lobster american,Homarus americanus,50,50,9.82,9.82,WH,KG,#N/A,4.73,5.09,R,5/12/2017 4:00:00,5/12/2017 4:00:00,43.93455,-69.39585,43.92202,-69.4015,12.5,12.5,#N/A,19,0.82,7354952,1.052631579,20,52.63157895,10.33684211,2017,5.6,31.06
2859,3938653,SP17,48,2,3,125,lobster american,Homarus americanus,491,493,66.9,67.78,WH,KG,#N/A,38.45,28.45,R,5/12/2017 4:00:00,5/12/2017 4:00:00,43.81657,-69.35127,43.80575,-69.36458,39.9,42.8,#N/A,20,0.825,7354974,1,20,491,66.9,2017,5,31.92
2860,3938653,SP17,48,2,3,125,lobster american,Homarus americanus,2,#N/A,0.88,#N/A,WH,KG,#N/A,#N/A,#N/A,R,5/12/2017 4:00:00,5/12/2017 4:00:00,43.81657,-69.35127,43.80575,-69.36458,39.9,42.8,#N/A,20,0.825,7355196,1,20,2,0.88,2017,5,31.92
2861,3938654,SP17,49,2,2,121,lobster american,Homarus americanus,2,297,1.05,51.71,WH,KG,#N/A,#N/A,#N/A,NR,5/12/2017 4:00:00,5/12/2017 4:00:00,43.80975,-69.43847,43.79867,-69.45117,36.7,36.4,#N/A,20,0.87,7355199,1,20,2,1.05,2017,4.8,31.18
2862,3938654,SP17,49,2,2,121,lobster american,Homarus americanus,295,#N/A,50.66,#N/A,WH,KG,#N/A,23.32,27.34,NR,5/12/2017 4:00:00,5/12/2017 4:00:00,43.80975,-69.43847,43.79867,-69.45117,36.7,36.4,#N/A,20,0.87,7354990,1,20,295,50.66,2017,4.8,31.18
2863,3938655,SP17,50,3,3,490,lobster american,Homarus americanus,112,113,16.49,17.39,WH,KG,#N/A,7.39,9.1,R,5/15/2017 4:00:00,5/15/2017 4:00:00,43.81683,-69.11207,43.8045,-69.11578,41.6,43.6,#N/A,18,0.79,7372087,1.111111111,20,124.4444444,18.32222222,2017,5.1,31.7
2864,3938655,SP17,50,3,3,490,lobster american,Homarus americanus,1,#N/A,0.9,#N/A,WH,KG,#N/A,#N/A,#N/A,R,5/15/2017 4:00:00,5/15/2017 4:00:00,43.81683,-69.11207,43.8045,-69.11578,41.6,43.6,#N/A,18,0.79,7373087,1.111111111,20,1.111111111,1,2017,5.1,31.7
2865,3938656,SP17,51,3,3,463,lobster american,Homarus americanus,329,329,52.25,52.25,WH,KG,#N/A,28.5,23.75,R,5/15/2017 4:00:00,5/15/2017 4:00:00,43.82598,-69.05598,43.81568,-69.0683,40.5,45.6,#N/A,20,0.82,7372105,1,20,329,52.25,2017,5.1,30.9
2866,3938657,SP17,52,3,2,391,lobster american,Homarus americanus,332,333,44.33,44.82,WH,KG,#N/A,25.55,18.78,R,5/15/2017 4:00:00,5/15/2017 4:00:00,43.8663,-69.0585,43.85273,-69.0608,33.3,38.2,#N/A,20,0.83,7372119,1,20,332,44.33,2017,5.5,31.51
2867,3938657,SP17,52,3,2,391,lobster american,Homarus americanus,1,#N/A,0.49,#N/A,WH,KG,#N/A,#N/A,#N/A,R,5/15/2017 4:00:00,5/15/2017 4:00:00,43.8663,-69.0585,43.85273,-69.0608,33.3,38.2,#N/A,20,0.83,7373094,1,20,1,0.49,2017,5.5,31.51
2868,3938658,SP17,53,3,1,325,lobster american,Homarus americanus,690,690,128.24,128.24,WH,KG,#N/A,70.3,57.94,R,5/15/2017 4:00:00,5/15/2017 4:00:00,43.92568,-69.1237,43.91503,-69.1393,19.8,20.1,#N/A,20,0.93,7372138,1,20,690,128.24,2017,6.2,31.15
2869,3938659,SP17,54,3,1,125,lobster american,Homarus americanus,430,430,91.68,91.68,WH,KG,#N/A,56.26,35.42,R,5/16/2017 4:00:00,5/16/2017 4:00:00,44.16233,-69.04158,44.14918,-69.04963,14.7,16.3,#N/A,20,0.86,7372156,1,20,430,91.68,2017,4.6,31.15
2870,3938660,SP17,55,3,1,97,lobster american,Homarus americanus,159,159,38.53,38.53,WH,KG,#N/A,24.6,13.93,R,5/16/2017 4:00:00,5/16/2017 4:00:00,44.20072,-69.02565,44.18947,-69.02892,12.8,18.1,#N/A,16,0.7,7372176,1.25,20,198.75,48.1625,2017,4.7,31.13
2871,3938661,SP17,56,3,2,73,lobster american,Homarus americanus,1,164,0.46,33.72,WH,KG,#N/A,#N/A,#N/A,R,5/16/2017 4:00:00,5/16/2017 4:00:00,44.23472,-68.98333,44.22083,-68.98862,25.5,34.5,#N/A,20,0.87,7373102,1,20,1,0.46,2017,5,31.1
2872,3938661,SP17,56,3,2,73,lobster american,Homarus americanus,163,#N/A,33.26,#N/A,WH,KG,#N/A,21.34,11.92,R,5/16/2017 4:00:00,5/16/2017 4:00:00,44.23472,-68.98333,44.22083,-68.98862,25.5,34.5,#N/A,20,0.87,7372194,1,20,163,33.26,2017,5,31.1
2873,3938662,SP17,57,3,2,102,lobster american,Homarus americanus,187,187,47.7,47.7,WH,KG,#N/A,28.97,18.73,R,5/16/2017 4:00:00,5/16/2017 4:00:00,44.181,-68.92807,44.1939,-68.9205,32.5,33.9,#N/A,20,0.89,7372207,1,20,187,47.7,2017,5,25.48
2874,3938663,SP17,58,3,1,79,lobster american,Homarus americanus,194,194,61.23,61.23,WH,KG,#N/A,43.1,18.13,R,5/16/2017 4:00:00,5/16/2017 4:00:00,44.21845,-68.8533,44.2332,-68.85783,18.8,14.5,#N/A,20,0.91,7372218,1,20,194,61.23,2017,5.6,30.64
2875,3938664,SP17,59,3,1,185,lobster american,Homarus americanus,7,1393,2.84,297.49,WH,KG,#N/A,#N/A,#N/A,R,5/16/2017 4:00:00,5/16/2017 4:00:00,44.0664,-69.03695,44.07853,-69.02807,17.8,18,#N/A,20,0.83,7373107,1,20,7,2.84,2017,6.1,31.33
2876,3938664,SP17,59,3,1,185,lobster american,Homarus americanus,1386,#N/A,294.65,#N/A,WH,KG,153.94,168.03,126.62,R,5/16/2017 4:00:00,5/16/2017 4:00:00,44.0664,-69.03695,44.07853,-69.02807,17.8,18,#N/A,20,0.83,7372234,1,20,1386,294.65,2017,6.1,31.33
2877,3938665,SP17,60,3,2,373,lobster american,Homarus americanus,1,855,0.42,115.23,WH,KG,#N/A,#N/A,#N/A,NR,5/17/2017 4:00:00,5/17/2017 4:00:00,43.88772,-69.03292,43.87402,-69.0381,26,29.4,#N/A,20,0.88,7373108,1,20,1,0.42,2017,5.9,31.47
2878,3938665,SP17,60,3,2,373,lobster american,Homarus americanus,854,#N/A,114.81,#N/A,WH,KG,#N/A,56.78,58.03,NR,5/17/2017 4:00:00,5/17/2017 4:00:00,43.88772,-69.03292,43.87402,-69.0381,26,29.4,#N/A,20,0.88,7372259,1,20,854,114.81,2017,5.9,31.47
2879,3938666,SP17,61,3,3,661,lobster american,Homarus americanus,94,94,28.98,28.98,WH,KG,#N/A,15.02,13.96,R,5/17/2017 4:00:00,5/17/2017 4:00:00,43.69183,-69.09523,43.70107,-69.09022,56.5,52.7,#N/A,15,0.64,7372278,1.333333333,20,125.3333333,38.64,2017,4.8,32.02
2880,3938667,SP17,62,3,3,693,lobster american,Homarus americanus,2,72,1.58,29.82,WH,KG,#N/A,#N/A,#N/A,RA,5/17/2017 4:00:00,5/17/2017 4:00:00,43.65017,-69.12435,43.66268,-69.11632,74.1,65,#N/A,20,0.83,7373115,1,20,2,1.58,2017,4.7,32.15
2881,3938667,SP17,62,3,3,693,lobster american,Homarus americanus,70,#N/A,28.24,#N/A,WH,KG,#N/A,10.79,17.45,RA,5/17/2017 4:00:00,5/17/2017 4:00:00,43.65017,-69.12435,43.66268,-69.11632,74.1,65,#N/A,20,0.83,7372298,1,20,70,28.24,2017,4.7,32.15
2882,3938668,SP17,63,3,4,756,lobster american,Homarus americanus,23,28,13.82,17.96,WH,KG,#N/A,3.13,10.69,R,5/17/2017 4:00:00,5/17/2017 4:00:00,43.57855,-69.14852,43.59043,-69.1378,78.8,72.6,#N/A,20,0.85,7372313,1,20,23,13.82,2017,4.7,32.49
2883,3938668,SP17,63,3,4,756,lobster american,Homarus americanus,5,#N/A,4.14,#N/A,WH,KG,#N/A,#N/A,#N/A,R,5/17/2017 4:00:00,5/17/2017 4:00:00,43.57855,-69.14852,43.59043,-69.1378,78.8,72.6,#N/A,20,0.85,7373117,1,20,5,4.14,2017,4.7,32.49
2884,3938669,SP17,64,3,4,746,lobster american,Homarus americanus,2,34,2.28,15.78,WH,KG,#N/A,#N/A,#N/A,R,5/17/2017 4:00:00,5/17/2017 4:00:00,43.60942,-68.94312,43.62167,-68.93423,74.2,76.4,#N/A,20,0.88,7373120,1,20,2,2.28,2017,4.7,32.35
2885,3938669,SP17,64,3,4,746,lobster american,Homarus americanus,32,#N/A,13.5,#N/A,WH,KG,#N/A,6.24,7.26,R,5/17/2017 4:00:00,5/17/2017 4:00:00,43.60942,-68.94312,43.62167,-68.93423,74.2,76.4,#N/A,20,0.88,7372334,1,20,32,13.5,2017,4.7,32.35
2886,3938670,SP17,65,3,4,672,lobster american,Homarus americanus,22,25,9.86,11.7,WH,KG,#N/A,3.66,6.2,R,5/18/2017 4:00:00,5/18/2017 4:00:00,43.68142,-68.66077,43.67235,-68.67443,78.4,83.8,#N/A,20,0.86,7372349,1,20,22,9.86,2017,5.2,32.56
2887,3938670,SP17,65,3,4,672,lobster american,Homarus americanus,3,#N/A,1.84,#N/A,WH,KG,#N/A,#N/A,#N/A,R,5/18/2017 4:00:00,5/18/2017 4:00:00,43.68142,-68.66077,43.67235,-68.67443,78.4,83.8,#N/A,20,0.86,7373123,1,20,3,1.84,2017,5.2,32.56
2888,3938671,SP17,66,3,4,611,lobster american,Homarus americanus,50,50,18.12,18.12,WH,KG,#N/A,7.42,10.7,NR,5/18/2017 4:00:00,5/18/2017 4:00:00,43.7407,-68.63388,43.75167,-68.64657,71.8,69.5,#N/A,20,0.86,7372363,1,20,50,18.12,2017,4.8,32.21
2889,3938672,SP17,67,3,3,532,lobster american,Homarus americanus,138,139,0,0.63,WH,KG,#N/A,17.88,20.95,NR,5/18/2017 4:00:00,5/18/2017 4:00:00,43.78292,-68.6988,43.79548,-68.70687,60.9,47.8,#N/A,20,0.85,7372377,1,20,138,0,2017,5,31.95
